student_id,name,gender,age,department,level,cgpa,attendance_rate,assignments_submitted,library_usage_per_week,internet_hours_per_week,graduation_status
S101029,Student_1029,Male,20,Education,300,2.86,57.28,5,6,10.73,Graduated
S101030,Student_1030,Male,19,Law,300,4.25,41.94,19,5,13.08,Graduated
S101031,Student_1031,Female,19,Computer Science,200,2.64,40.98,9,6,11.58,Graduated
S101032,Student_1032,Male,18,Law,200,3.69,70.82,11,4,5.09,Graduated
S101033,Student_1033,Female,18,Law,500,4.38,43.47,5,3,1.14,Graduated
S101034,Student_1034,Male,30,Engineering,200,3.83,52.57,8,2,18.65,Graduated
S101035,Student_1035,Female,28,Medicine,400,2.37,95.43,10,1,14.72,In Progress
S101036,Student_1036,Female,29,Education,100,2.3,44.97,17,1,19.43,Dropped
S101037,Student_1037,Male,26,Law,300,3.32,57.45,12,0,12.22,In Progress
S101038,Student_1038,Male,21,Education,500,3.04,83.59,11,4,17.06,Graduated
S101039,Student_1039,Male,25,Engineering,200,3.36,93.06,19,2,1.06,Graduated
S101040,Student_1040,Male,18,Computer Science,500,3.84,42.77,11,7,3.32,Graduated
S101041,Student_1041,Female,18,Business Admin,100,3.06,51.13,19,6,6.85,In Progress
S101042,Student_1042,Male,28,Law,100,2.56,63.27,12,5,10.65,Graduated
S101043,Student_1043,Male,22,Medicine,500,3.15,61.66,17,2,6.59,Graduated
S101044,Student_1044,Female,29,Business Admin,500,4.06,57.31,19,4,15.09,In Progress
S101045,Student_1045,Male,26,Engineering,500,3.02,54.54,11,6,14.67,Graduated
S101046,Student_1046,Male,18,Education,300,4.51,56.12,17,0,14.82,Graduated
S101047,Student_1047,Male,28,Computer Science,400,3.62,48.01,8,5,13.4,In Progress
S101048,Student_1048,Male,20,Education,200,3.55,49.8,15,7,11.54,Graduated
S101049,Student_1049,Male,22,Medicine,200,2.62,76.41,10,2,18.21,Graduated
S101050,Student_1050,Female,21,Law,200,2.91,57.53,16,0,18.92,In Progress
S101051,Student_1051,Male,17,Medicine,500,3.37,63.98,6,6,8.79,In Progress
S101052,Student_1052,Male,22,Education,500,2.98,64.72,12,4,5.64,In Progress
S101053,Student_1053,Male,17,Education,500,3.88,46.58,7,4,16.06,Graduated
S101054,Student_1054,Male,19,Business Admin,300,3.15,89.17,20,4,19.39,Graduated
S101055,Student_1055,Male,26,Medicine,300,2.59,97.38,8,2,22.49,Graduated
S101056,Student_1056,Female,21,Medicine,300,3.25,55.81,6,4,13.17,Graduated
S101057,Student_1057,Male,30,Medicine,300,2.78,57.66,20,2,9.12,In Progress
S101058,Student_1058,Female,26,Computer Science,100,3.51,81.59,20,0,4.32,Graduated
S101059,Student_1059,Female,29,Education,300,2.67,44.84,19,3,9.63,Graduated
S101060,Student_1060,Male,21,Engineering,300,4.33,94.44,13,0,5.44,Dropped
S101061,Student_1061,Male,29,Computer Science,300,1.99,47.24,6,6,4.59,Dropped
S101062,Student_1062,Male,26,Computer Science,200,2.81,83.92,18,2,14.81,In Progress
S101063,Student_1063,Male,22,Computer Science,200,3.17,57.49,17,6,7.63,Graduated
S101064,Student_1064,Female,28,Business Admin,200,2.71,59.4,10,1,9.88,Graduated
S101065,Student_1065,Male,26,Engineering,400,1.47,48.45,7,7,17.96,In Progress
S101066,Student_1066,Male,24,Medicine,100,4.4,78.78,16,7,0.0,Graduated
S101067,Student_1067,Male,21,Business Admin,500,3.58,87.7,20,7,5.23,Graduated
S101068,Student_1068,Male,30,Education,300,2.19,97.01,19,1,14.02,Graduated
S101069,Student_1069,Male,27,Law,200,2.29,59.89,10,5,7.55,In Progress
S101070,Student_1070,Male,17,Business Admin,100,2.04,77.27,8,3,7.38,Graduated
S101071,Student_1071,Female,21,Law,300,2.97,64.9,17,4,11.63,In Progress
S101072,Student_1072,Female,19,Education,400,4.1,73.47,12,0,9.19,Graduated
S101073,Student_1073,Male,20,Engineering,500,2.87,49.78,7,7,0.13,Graduated
S101074,Student_1074,Male,29,Law,300,2.75,74.91,12,0,6.9,Graduated
S101075,Student_1075,Male,24,Computer Science,500,3.75,90.94,7,2,2.46,Graduated
S101076,Student_1076,Female,23,Business Admin,300,3.3,91.82,18,5,14.32,Graduated
S101077,Student_1077,Male,27,Law,400,3.03,69.0,9,3,3.07,In Progress
S101078,Student_1078,Female,21,Education,100,3.59,54.14,15,4,3.05,Graduated
S101079,Student_1079,Male,18,Computer Science,500,1.84,90.2,17,3,3.7,In Progress
S101080,Student_1080,Male,22,Law,500,3.4,99.97,6,7,14.21,Graduated
S101081,Student_1081,Male,27,Education,100,3.97,62.63,10,6,6.81,In Progress
S101082,Student_1082,Male,22,Engineering,500,2.21,95.46,11,1,16.65,In Progress
S101083,Student_1083,Female,26,Education,200,2.81,99.01,12,5,14.39,Graduated
S101084,Student_1084,Female,26,Engineering,100,1.71,63.74,17,3,15.57,In Progress
S101085,Student_1085,Male,30,Computer Science,400,2.77,82.98,8,6,8.26,In Progress
S101086,Student_1086,Male,27,Education,300,2.62,74.87,13,4,3.85,Graduated
S101087,Student_1087,Female,22,Medicine,300,4.27,83.33,6,5,8.41,In Progress
S101088,Student_1088,Female,30,Business Admin,100,2.75,49.25,18,7,0.0,In Progress
S101089,Student_1089,Female,25,Medicine,200,3.28,62.0,18,4,12.81,Graduated
S101090,Student_1090,Female,27,Medicine,400,4.02,43.77,12,7,11.33,Graduated
S101091,Student_1091,Male,24,Medicine,300,1.55,76.79,10,0,6.66,In Progress
S101092,Student_1092,Female,24,Business Admin,300,3.16,95.6,8,0,7.44,Graduated
S101093,Student_1093,Male,17,Medicine,200,2.3,73.62,6,4,15.56,Graduated
S101094,Student_1094,Female,21,Engineering,500,2.32,44.22,8,0,12.45,Graduated
S101095,Student_1095,Female,23,Education,100,2.47,95.82,19,0,17.38,Graduated
S101096,Student_1096,Female,22,Computer Science,200,2.73,47.98,7,0,5.63,Graduated
S101097,Student_1097,Female,21,Medicine,200,2.35,92.98,17,6,3.64,Graduated
S101098,Student_1098,Female,24,Medicine,200,2.78,82.85,8,4,11.82,Graduated
S101099,Student_1099,Male,19,Computer Science,200,3.75,78.18,8,0,13.97,Graduated
S101100,Student_1100,Male,22,Computer Science,500,3.41,75.21,19,1,11.5,Graduated
S101101,Student_1101,Female,21,Medicine,400,4.97,47.87,15,5,7.83,In Progress
S101102,Student_1102,Female,24,Engineering,200,3.2,70.05,11,4,24.73,Graduated
S101103,Student_1103,Male,20,Computer Science,200,3.49,51.8,5,3,20.24,In Progress
S101104,Student_1104,Female,24,Education,100,3.95,74.31,19,5,6.29,Graduated
S101105,Student_1105,Female,26,Education,300,2.24,66.84,13,6,6.99,Graduated
S101106,Student_1106,Male,30,Engineering,500,3.93,80.78,9,6,6.2,In Progress
S101107,Student_1107,Female,18,Business Admin,200,2.38,98.95,7,2,16.97,Graduated
S101108,Student_1108,Female,25,Law,400,3.37,61.66,11,5,14.54,Graduated
S101109,Student_1109,Male,29,Engineering,400,3.71,77.0,11,6,13.71,Graduated
S101110,Student_1110,Male,25,Medicine,400,1.71,91.86,12,2,9.21,Graduated
S101111,Student_1111,Male,30,Law,100,2.78,45.58,14,7,14.39,In Progress
S101112,Student_1112,Female,26,Medicine,400,2.99,88.01,8,7,11.82,Graduated
S101113,Student_1113,Male,26,Education,100,2.25,54.37,17,1,9.12,Graduated
S101114,Student_1114,Male,29,Computer Science,500,3.27,72.42,13,4,11.91,In Progress
S101115,Student_1115,Male,22,Medicine,400,4.22,99.49,6,3,17.99,Graduated
S101116,Student_1116,Male,20,Education,300,2.36,99.04,10,4,13.99,Graduated
S101117,Student_1117,Male,20,Engineering,200,3.87,58.95,7,3,5.12,Graduated
S101118,Student_1118,Male,29,Medicine,500,3.38,47.91,12,7,5.75,Graduated
S101119,Student_1119,Female,22,Education,300,2.09,96.29,12,3,13.79,In Progress
S101120,Student_1120,Female,21,Computer Science,500,2.74,93.61,20,7,6.68,In Progress
S101121,Student_1121,Male,22,Medicine,400,3.22,76.96,10,4,11.82,Graduated
S101122,Student_1122,Male,23,Business Admin,500,4.15,41.94,8,5,6.97,Graduated
S101123,Student_1123,Male,23,Education,500,3.6,85.08,18,0,14.09,Graduated
S101124,Student_1124,Female,25,Medicine,500,2.55,49.65,12,2,4.75,Graduated
S101125,Student_1125,Female,24,Computer Science,100,3.31,96.58,10,0,11.54,Graduated
S101126,Student_1126,Female,29,Medicine,300,1.07,66.11,16,2,7.79,Dropped
S101127,Student_1127,Female,22,Medicine,400,3.67,76.91,13,0,9.73,In Progress
S101128,Student_1128,Female,28,Business Admin,200,2.5,56.86,18,4,10.62,Graduated
S101129,Student_1129,Female,22,Education,400,2.3,68.5,11,7,15.65,In Progress
S101130,Student_1130,Female,30,Law,400,2.81,85.28,13,4,9.59,Graduated
S101131,Student_1131,Female,21,Medicine,100,2.16,69.52,17,3,14.92,In Progress
S101132,Student_1132,Female,17,Law,100,2.9,90.83,18,1,5.56,Graduated
S101133,Student_1133,Male,25,Engineering,500,3.77,82.78,20,4,1.78,Dropped
S101134,Student_1134,Male,25,Medicine,400,1.65,44.64,12,7,12.31,In Progress
S101135,Student_1135,Male,25,Law,300,2.98,76.41,18,2,8.46,Graduated
S101136,Student_1136,Male,27,Engineering,100,2.92,76.76,20,3,4.76,Dropped
S101137,Student_1137,Female,24,Business Admin,100,3.4,62.85,8,2,4.85,Graduated
S101138,Student_1138,Female,29,Education,300,2.9,59.36,16,0,5.53,Graduated
S101139,Student_1139,Male,26,Medicine,100,3.7,43.77,10,1,11.56,Graduated
S101140,Student_1140,Female,29,Education,300,3.99,66.77,18,4,8.21,Graduated
S101141,Student_1141,Male,19,Engineering,200,3.76,60.2,11,0,2.83,Graduated
S101142,Student_1142,Female,17,Education,300,2.53,97.06,8,3,7.12,In Progress
S101143,Student_1143,Male,27,Education,200,4.4,80.45,8,2,6.24,Graduated
S101144,Student_1144,Female,28,Computer Science,500,2.23,67.6,14,5,4.66,Graduated
S101145,Student_1145,Female,28,Engineering,500,3.54,85.28,7,6,14.85,Graduated
S101146,Student_1146,Male,24,Education,100,3.85,86.73,14,1,9.54,Graduated
S101147,Student_1147,Female,23,Law,300,4.5,68.83,10,4,21.36,Dropped
S101148,Student_1148,Male,29,Engineering,100,3.75,44.55,15,7,13.81,In Progress
S101149,Student_1149,Male,21,Computer Science,300,2.51,86.83,6,2,14.06,Graduated
S101150,Student_1150,Male,26,Medicine,100,3.69,45.42,17,4,10.76,Graduated
S101151,Student_1151,Male,23,Business Admin,500,2.95,90.85,15,4,17.01,Dropped
S101152,Student_1152,Female,26,Education,500,3.82,60.05,8,7,16.24,Graduated
S101153,Student_1153,Female,20,Law,100,3.18,78.29,12,2,11.13,In Progress
S101154,Student_1154,Female,25,Computer Science,300,4.04,84.42,7,4,0.0,Graduated
S101155,Student_1155,Male,27,Engineering,400,3.06,42.11,16,3,0.0,Graduated
S101156,Student_1156,Female,26,Business Admin,300,3.7,63.08,17,1,6.35,Graduated
S101157,Student_1157,Male,30,Business Admin,100,2.61,76.25,12,0,11.15,Graduated
S101158,Student_1158,Female,18,Education,300,3.87,90.89,11,1,2.88,Dropped
S101159,Student_1159,Female,25,Computer Science,200,1.54,83.07,18,0,12.12,Graduated
S101160,Student_1160,Female,25,Computer Science,300,3.54,93.77,11,3,10.54,Graduated
S101161,Student_1161,Male,21,Law,500,3.3,44.96,15,1,9.34,Graduated
S101162,Student_1162,Female,27,Medicine,500,3.15,44.31,13,3,10.29,Graduated
S101163,Student_1163,Female,17,Medicine,200,1.53,82.81,8,2,0.0,In Progress
S101164,Student_1164,Male,23,Medicine,300,2.7,63.91,15,0,17.95,Graduated
S101165,Student_1165,Female,26,Business Admin,400,3.89,68.9,12,2,8.17,Graduated
S101166,Student_1166,Male,26,Business Admin,300,2.46,76.26,6,2,10.87,In Progress
S101167,Student_1167,Female,20,Engineering,500,2.02,99.16,19,1,10.53,Dropped
S101168,Student_1168,Male,25,Business Admin,500,2.29,44.03,7,4,6.96,Graduated
S101169,Student_1169,Male,22,Business Admin,100,3.88,46.53,8,6,10.49,Graduated
S101170,Student_1170,Female,29,Computer Science,500,3.37,89.76,13,4,4.98,In Progress
S101171,Student_1171,Male,19,Engineering,100,4.04,41.23,5,3,9.53,In Progress
S101172,Student_1172,Male,22,Computer Science,500,3.53,67.03,20,1,10.35,In Progress
S101173,Student_1173,Male,29,Law,500,2.44,86.45,11,2,8.53,In Progress
S101174,Student_1174,Male,26,Law,400,4.32,51.72,6,7,10.3,Dropped
S101175,Student_1175,Male,22,Engineering,100,2.62,51.22,9,7,13.19,In Progress
S101176,Student_1176,Male,21,Engineering,100,2.47,58.62,5,5,15.77,Dropped
S101177,Student_1177,Female,18,Business Admin,500,3.22,49.0,10,7,20.1,Graduated
S101178,Student_1178,Male,26,Law,100,3.34,80.71,17,3,13.24,Graduated
S101179,Student_1179,Male,26,Education,500,3.63,52.01,16,2,8.52,Graduated
S101180,Student_1180,Female,18,Medicine,500,2.81,53.61,7,3,4.33,Graduated
S101181,Student_1181,Female,23,Business Admin,300,4.03,74.5,17,5,7.45,Graduated
S101182,Student_1182,Female,18,Medicine,100,2.59,98.04,10,7,3.2,Graduated
S101183,Student_1183,Female,28,Law,200,2.28,94.83,12,0,8.56,In Progress
S101184,Student_1184,Female,22,Medicine,100,1.67,91.87,12,7,11.48,In Progress
S101185,Student_1185,Female,21,Education,100,2.88,71.86,16,3,11.85,Graduated
S101186,Student_1186,Female,20,Education,400,3.63,57.87,8,7,10.97,Graduated
S101187,Student_1187,Male,23,Computer Science,200,3.54,82.35,11,3,11.03,Dropped
S101188,Student_1188,Male,24,Engineering,200,3.26,63.37,16,2,11.54,Dropped
S101189,Student_1189,Female,20,Medicine,400,2.71,86.67,20,6,16.14,In Progress
S101190,Student_1190,Male,17,Education,400,3.91,40.97,20,4,5.37,In Progress
S101191,Student_1191,Male,17,Engineering,100,3.09,71.77,10,2,6.55,In Progress
S101192,Student_1192,Male,17,Engineering,300,3.31,60.24,6,1,17.76,Graduated
S101193,Student_1193,Female,27,Computer Science,400,2.21,54.94,10,2,6.63,In Progress
S101194,Student_1194,Female,17,Engineering,200,1.73,79.71,6,6,16.73,In Progress
S101195,Student_1195,Male,21,Engineering,200,3.64,79.5,17,6,16.46,In Progress
S101196,Student_1196,Female,20,Business Admin,100,4.8,42.22,8,5,7.11,Graduated
S101197,Student_1197,Male,29,Law,300,3.34,96.86,9,4,11.26,In Progress
S101198,Student_1198,Male,30,Computer Science,500,3.64,61.71,13,7,12.95,Graduated
S101199,Student_1199,Male,25,Computer Science,400,3.63,95.04,17,1,19.52,In Progress
S101200,Student_1200,Male,19,Medicine,400,3.09,75.02,7,5,9.76,Dropped
S101201,Student_1201,Female,30,Engineering,100,1.95,79.16,16,6,9.56,Graduated
S101202,Student_1202,Female,23,Medicine,300,3.55,97.63,20,6,13.8,In Progress
S101203,Student_1203,Female,27,Business Admin,200,4.11,89.33,9,4,6.34,In Progress
S101204,Student_1204,Male,24,Education,200,3.42,48.4,6,6,10.05,Graduated
S101205,Student_1205,Female,22,Engineering,500,2.89,40.31,7,1,0.0,Dropped
S101206,Student_1206,Male,28,Education,200,3.35,58.52,17,6,21.65,Graduated
S101207,Student_1207,Female,29,Law,400,3.01,69.31,9,2,18.05,Graduated
S101208,Student_1208,Male,26,Business Admin,500,3.98,83.93,11,4,9.94,Graduated
S101209,Student_1209,Male,29,Engineering,300,3.21,79.66,17,5,5.39,Graduated
S101210,Student_1210,Male,17,Medicine,500,3.57,58.77,20,5,5.14,Graduated
S101211,Student_1211,Female,24,Medicine,300,3.86,72.52,10,7,12.92,Graduated
S101212,Student_1212,Female,26,Engineering,200,3.57,79.06,18,7,5.47,Graduated
S101213,Student_1213,Female,19,Medicine,100,3.11,70.83,18,4,3.97,Graduated
S101214,Student_1214,Female,24,Engineering,500,2.01,81.34,6,5,3.18,In Progress
S101215,Student_1215,Male,28,Computer Science,500,3.38,69.11,17,5,10.56,Graduated
S101216,Student_1216,Female,20,Medicine,400,3.72,71.78,18,6,11.24,Dropped
S101217,Student_1217,Female,24,Engineering,400,1.95,96.45,13,0,19.76,Graduated
S101218,Student_1218,Male,27,Engineering,300,3.36,63.35,12,0,6.72,Graduated
S101219,Student_1219,Male,17,Medicine,100,3.08,85.34,13,3,12.81,In Progress
S101220,Student_1220,Male,19,Computer Science,400,1.48,60.08,13,7,6.52,Graduated
S101221,Student_1221,Female,22,Medicine,400,3.3,59.91,9,6,5.7,Graduated
S101222,Student_1222,Male,25,Engineering,200,4.04,95.6,15,7,12.27,In Progress
S101223,Student_1223,Male,18,Computer Science,200,3.09,81.92,11,0,15.12,In Progress
S101224,Student_1224,Male,27,Education,400,1.62,95.74,11,4,9.17,Graduated
S101225,Student_1225,Female,17,Law,300,3.32,99.67,20,3,3.54,Graduated
S101226,Student_1226,Male,26,Medicine,100,3.84,40.01,14,2,13.92,Dropped
S101227,Student_1227,Female,19,Business Admin,400,2.47,98.99,13,6,12.67,Graduated
S101228,Student_1228,Female,20,Engineering,300,2.9,46.05,13,3,13.13,Graduated
S101229,Student_1229,Male,27,Computer Science,300,2.81,44.22,10,5,18.94,In Progress
S101230,Student_1230,Male,21,Computer Science,400,3.13,86.07,7,1,5.66,Graduated
S101231,Student_1231,Female,19,Education,300,2.79,61.01,12,7,13.78,Graduated
S101232,Student_1232,Male,29,Medicine,500,3.99,95.07,5,6,13.19,Graduated
S101233,Student_1233,Male,26,Business Admin,300,3.98,72.67,14,7,9.93,Graduated
S101234,Student_1234,Female,27,Computer Science,400,2.63,63.17,15,3,10.41,Graduated
S101235,Student_1235,Female,18,Education,300,3.99,44.41,8,0,12.2,Graduated
S101236,Student_1236,Male,18,Engineering,400,1.89,67.88,14,6,13.13,Graduated
S101237,Student_1237,Female,23,Education,200,2.48,56.67,6,6,6.05,In Progress
S101238,Student_1238,Male,25,Medicine,400,3.48,44.6,9,2,14.84,Graduated
S101239,Student_1239,Male,26,Education,300,3.11,80.22,16,7,12.8,Graduated
S101240,Student_1240,Male,18,Computer Science,400,3.15,98.64,16,1,7.01,In Progress
S101241,Student_1241,Female,23,Computer Science,100,3.31,62.73,11,3,12.14,Graduated
S101242,Student_1242,Male,23,Law,400,2.71,57.84,15,2,12.44,Dropped
S101243,Student_1243,Male,27,Education,400,3.93,45.4,5,0,12.26,Graduated
S101244,Student_1244,Male,23,Engineering,100,3.54,53.39,8,6,9.91,Graduated
S101245,Student_1245,Female,19,Business Admin,100,2.98,57.1,7,2,5.37,Graduated
S101246,Student_1246,Female,28,Business Admin,100,3.7,60.65,8,2,5.86,Graduated
S101247,Student_1247,Female,23,Medicine,500,3.37,78.04,10,7,18.34,In Progress
S101248,Student_1248,Female,17,Law,400,2.88,46.89,14,1,10.37,Graduated
S101249,Student_1249,Female,26,Education,100,2.85,43.51,10,4,14.96,In Progress
S101250,Student_1250,Male,17,Engineering,100,2.25,95.83,16,0,10.42,In Progress
S101251,Student_1251,Female,21,Law,200,2.62,87.95,5,1,4.76,In Progress
S101252,Student_1252,Female,18,Computer Science,500,2.92,56.69,7,1,12.84,Graduated
S101253,Student_1253,Female,25,Medicine,400,3.11,78.33,5,1,10.48,Dropped
S101254,Student_1254,Male,23,Education,300,2.41,75.55,17,4,14.62,In Progress
S101255,Student_1255,Female,20,Business Admin,500,3.08,84.58,5,4,9.08,In Progress
S101256,Student_1256,Female,20,Engineering,500,2.67,91.56,5,6,7.45,Graduated
S101257,Student_1257,Male,18,Computer Science,200,2.55,61.47,7,3,0.39,Graduated
S101258,Student_1258,Female,21,Law,400,3.42,79.65,18,3,13.71,Dropped
S101259,Student_1259,Male,20,Medicine,400,3.17,88.12,6,7,11.69,Dropped
S101260,Student_1260,Male,28,Law,100,2.96,81.96,18,0,7.21,Graduated
S101261,Student_1261,Male,29,Business Admin,100,3.41,95.33,16,5,12.22,In Progress
S101262,Student_1262,Male,17,Law,500,2.15,69.68,8,0,4.96,Dropped
S101263,Student_1263,Male,28,Engineering,200,2.21,88.16,11,4,20.26,Graduated
S101264,Student_1264,Female,24,Computer Science,400,2.77,94.58,15,4,0.97,Graduated
S101265,Student_1265,Male,19,Education,200,2.93,73.42,15,4,7.65,Graduated
S101266,Student_1266,Male,30,Engineering,300,3.54,41.04,18,7,8.45,Graduated
S101267,Student_1267,Female,22,Business Admin,400,2.56,89.08,19,6,8.38,Graduated
S101268,Student_1268,Male,20,Medicine,100,2.58,90.76,6,1,9.58,In Progress
S101269,Student_1269,Female,25,Business Admin,500,3.76,63.99,6,4,9.86,Graduated
S101270,Student_1270,Female,23,Business Admin,200,2.24,53.74,17,1,10.76,In Progress
S101271,Student_1271,Female,25,Law,100,3.71,98.69,16,1,8.45,Dropped
S101272,Student_1272,Male,26,Medicine,500,3.01,73.1,16,0,6.02,Graduated
S101273,Student_1273,Male,19,Engineering,100,2.46,70.97,19,6,11.25,Graduated
S101274,Student_1274,Male,17,Business Admin,400,2.23,96.76,17,2,19.91,In Progress
S101275,Student_1275,Female,21,Engineering,200,2.87,64.49,15,3,3.78,In Progress
S101276,Student_1276,Male,19,Education,300,3.46,90.89,11,3,7.85,In Progress
S101277,Student_1277,Male,22,Law,100,2.99,82.04,16,6,12.75,Dropped
S101278,Student_1278,Male,24,Engineering,200,3.64,98.06,13,0,16.75,Graduated
S101279,Student_1279,Female,27,Medicine,400,3.62,65.72,15,7,26.57,Graduated
S101280,Student_1280,Female,29,Business Admin,100,3.56,94.46,19,0,15.87,In Progress
S101281,Student_1281,Male,20,Education,400,3.59,74.13,7,4,6.25,Graduated
S101282,Student_1282,Male,21,Medicine,300,2.63,68.55,14,4,14.4,Graduated
S101283,Student_1283,Male,21,Law,300,3.55,58.34,12,4,11.91,Graduated
S101284,Student_1284,Male,20,Education,500,4.49,73.16,10,1,5.17,Graduated
S101285,Student_1285,Female,20,Education,500,3.68,74.35,19,1,7.81,Graduated
S101286,Student_1286,Female,20,Education,500,2.73,93.9,17,4,0.91,Dropped
S101287,Student_1287,Female,20,Business Admin,400,2.59,82.24,18,6,1.39,In Progress
S101288,Student_1288,Female,20,Computer Science,500,3.08,89.59,10,1,6.56,Graduated
S101289,Student_1289,Male,21,Education,200,3.54,86.15,7,0,10.68,Graduated
